,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
406030,2.307839,-1.236359,-2.160801,0.16891199999999998,0.251892,-0.132076,0.0,13.0,70.0,180.0,35.0,1.0
406031,2.10541,-1.268946,-2.252786,-0.021917,-0.184219,-0.121928,0.0,13.0,70.0,180.0,35.0,1.0
406032,2.069567,-1.293296,-2.209403,-0.8563129999999999,-0.5094270000000001,1.593932,0.0,13.0,70.0,180.0,35.0,1.0
406033,2.317262,-1.314094,-2.017478,-0.968407,-0.7307359999999999,1.968191,0.0,13.0,70.0,180.0,35.0,1.0
406034,2.346054,-1.351873,-2.07012,-0.059046,-0.90524,-0.558022,0.0,13.0,70.0,180.0,35.0,1.0
406035,2.263921,-1.367186,-2.198936,0.401353,0.271008,-0.295655,0.0,13.0,70.0,180.0,35.0,1.0
406036,2.31468,-1.300271,-2.1369830000000003,0.722835,2.485817,0.232798,0.0,13.0,70.0,180.0,35.0,1.0
406037,2.338338,-1.2340870000000002,-2.026971,0.300245,0.992295,0.800592,0.0,13.0,70.0,180.0,35.0,1.0
406038,2.405351,-1.231744,-1.961003,-0.209804,-0.275727,-0.244085,0.0,13.0,70.0,180.0,35.0,1.0
406039,2.4569400000000003,-1.221228,-1.932567,-0.29188000000000003,-0.430228,-0.666507,0.0,13.0,70.0,180.0,35.0,1.0
406040,2.432839,-1.202216,-1.934732,-0.12196,-0.252435,-0.415079,0.0,13.0,70.0,180.0,35.0,1.0
406041,2.356807,-1.195117,-1.974951,-0.225253,0.305078,-0.250092,0.0,13.0,70.0,180.0,35.0,1.0
406042,2.291067,-1.206504,-2.019939,-0.347735,0.08517000000000001,-0.244402,0.0,13.0,70.0,180.0,35.0,1.0
406043,2.210907,-1.237739,-2.090143,-0.430102,-0.09527,-0.12628699999999998,0.0,13.0,70.0,180.0,35.0,1.0
406044,2.105643,-1.256258,-2.185765,-0.352185,0.5748479999999999,1.130623,0.0,13.0,70.0,180.0,35.0,1.0
406045,2.0488470000000003,-1.250767,-2.251159,-0.323667,0.456765,0.461961,0.0,13.0,70.0,180.0,35.0,1.0
406046,2.018405,-1.249725,-2.298575,-0.255043,0.051895,0.246957,0.0,13.0,70.0,180.0,35.0,1.0
406047,2.019848,-1.248143,-2.298677,-0.163257,-0.431063,-0.132996,0.0,13.0,70.0,180.0,35.0,1.0
406048,2.049756,-1.236731,-2.238682,-0.189168,0.049103,-0.260956,0.0,13.0,70.0,180.0,35.0,1.0
406049,2.1041,-1.214769,-2.119001,-0.113565,0.262189,-0.08544600000000001,0.0,13.0,70.0,180.0,35.0,1.0
406050,2.189516,-1.187067,-1.966396,-0.167695,0.623674,0.292613,0.0,13.0,70.0,180.0,35.0,1.0
406051,2.285404,-1.159479,-1.841489,-0.036986,0.374649,-0.075713,0.0,13.0,70.0,180.0,35.0,1.0
406052,2.388778,-1.137718,-1.754847,0.003787,0.433432,-0.25761300000000004,0.0,13.0,70.0,180.0,35.0,1.0
406053,2.488026,-1.12266,-1.7007,0.15090599999999998,1.113835,-0.462234,0.0,13.0,70.0,180.0,35.0,1.0
406054,2.55086,-1.124315,-1.668465,-0.051638,0.885763,-0.510962,0.0,13.0,70.0,180.0,35.0,1.0
406055,2.573112,-1.14331,-1.629356,-0.238695,0.691705,-0.403836,0.0,13.0,70.0,180.0,35.0,1.0
406056,2.60746,-1.168648,-1.543131,-0.400032,0.8588610000000001,0.010946,0.0,13.0,70.0,180.0,35.0,1.0
406057,2.67631,-1.192588,-1.440548,-0.217815,0.5155420000000001,-0.5160359999999999,0.0,13.0,70.0,180.0,35.0,1.0
406058,2.715366,-1.218744,-1.343468,-0.048569,0.326058,-0.631753,0.0,13.0,70.0,180.0,35.0,1.0
406059,2.713163,-1.231727,-1.262349,0.247364,-0.03564,-0.484446,0.0,13.0,70.0,180.0,35.0,1.0
406060,2.720141,-1.230411,-1.187033,0.384988,-0.227264,-0.257852,0.0,13.0,70.0,180.0,35.0,1.0
406061,2.717461,-1.224907,-1.126522,0.323918,-0.201379,-0.24991,0.0,13.0,70.0,180.0,35.0,1.0
406062,2.692114,-1.221869,-1.081187,0.13888,-0.257748,-0.179238,0.0,13.0,70.0,180.0,35.0,1.0
406063,2.657279,-1.220743,-1.051259,0.070701,-0.235894,-0.074792,0.0,13.0,70.0,180.0,35.0,1.0
406064,2.623107,-1.220406,-1.032419,0.081355,-0.227035,-0.067466,0.0,13.0,70.0,180.0,35.0,1.0
406065,2.59147,-1.218509,-1.01643,0.07951699999999999,-0.203539,-0.27413200000000004,0.0,13.0,70.0,180.0,35.0,1.0
406066,2.568205,-1.210524,-0.992884,0.07022,-0.287958,-0.305562,0.0,13.0,70.0,180.0,35.0,1.0
406067,2.557051,-1.198818,-0.958869,0.055389,-0.344193,-0.278163,0.0,13.0,70.0,180.0,35.0,1.0
406068,2.549509,-1.188024,-0.920882,-0.000984,-0.3794300000000001,-0.237574,0.0,13.0,70.0,180.0,35.0,1.0
406069,2.536203,-1.184174,-0.886559,-0.105128,-0.37208,0.10318900000000003,0.0,13.0,70.0,180.0,35.0,1.0
406070,2.523345,-1.189034,-0.85535,-0.177926,-0.294694,0.17648,0.0,13.0,70.0,180.0,35.0,1.0
406071,2.510125,-1.200792,-0.822943,-0.335589,-0.116042,0.269381,0.0,13.0,70.0,180.0,35.0,1.0
406072,2.5339720000000003,-1.216263,-0.765692,-0.697812,0.506466,0.240011,0.0,13.0,70.0,180.0,35.0,1.0
406073,2.606382,-1.235098,-0.676021,-0.813171,0.561191,0.106442,0.0,13.0,70.0,180.0,35.0,1.0
406074,2.672663,-1.237184,-0.570759,-0.7016220000000001,0.280614,0.035255,0.0,13.0,70.0,180.0,35.0,1.0
406075,2.715387,-1.238085,-0.479345,-0.13477999999999998,-0.355622,0.200081,0.0,13.0,70.0,180.0,35.0,1.0
406076,2.737829,-1.251233,-0.429405,0.17091900000000002,0.32710100000000003,-0.180535,0.0,13.0,70.0,180.0,35.0,1.0
406077,2.750239,-1.25663,-0.414728,0.582353,1.5307879999999998,0.35754600000000003,0.0,13.0,70.0,180.0,35.0,1.0
406078,2.796887,-1.229057,-0.355504,0.348654,0.912761,0.582769,0.0,13.0,70.0,180.0,35.0,1.0
406079,2.829378,-1.193826,-0.297531,0.329359,-0.086324,0.16153299999999998,0.0,13.0,70.0,180.0,35.0,1.0
406080,2.798114,-1.195534,-0.298329,0.282546,-1.128333,-0.307723,0.0,13.0,70.0,180.0,35.0,1.0
406081,2.710603,-1.2210370000000002,-0.370531,0.030595,-0.8677389999999999,-0.8120350000000001,0.0,13.0,70.0,180.0,35.0,1.0
406082,2.596246,-1.2609709999999998,-0.498498,-0.191644,-0.67071,-0.985259,0.0,13.0,70.0,180.0,35.0,1.0
406083,2.46369,-1.290144,-0.669725,-0.418005,1.046663,-0.961267,0.0,13.0,70.0,180.0,35.0,1.0
406084,2.409581,-1.276055,-0.74068,-0.330248,1.0930799999999998,-0.252469,0.0,13.0,70.0,180.0,35.0,1.0
406085,2.40422,-1.237172,-0.705647,-0.290164,0.663384,-0.149951,0.0,13.0,70.0,180.0,35.0,1.0
406086,2.326221,-1.207604,-0.692645,0.129288,-0.103469,-0.15958,0.0,13.0,70.0,180.0,35.0,1.0
406087,2.204931,-1.197342,-0.731759,0.236339,-0.120907,-0.11428900000000003,0.0,13.0,70.0,180.0,35.0,1.0
406088,2.095199,-1.191087,-0.785509,0.268818,-0.051194,-0.185018,0.0,13.0,70.0,180.0,35.0,1.0
406089,2.01534,-1.180972,-0.808012,0.130147,0.131711,-0.284858,0.0,13.0,70.0,180.0,35.0,1.0
406090,1.916045,-1.178026,-0.8253,-0.165217,0.16481700000000002,0.00012,0.0,13.0,70.0,180.0,35.0,1.0
406091,1.805036,-1.182158,-0.8583299999999999,-0.309177,0.074757,0.202623,0.0,13.0,70.0,180.0,35.0,1.0
406092,1.7335459999999998,-1.187184,-0.885191,-0.464342,-0.092556,0.131922,0.0,13.0,70.0,180.0,35.0,1.0
406093,1.69102,-1.198314,-0.915182,-0.278125,-0.116165,-0.024116,0.0,13.0,70.0,180.0,35.0,1.0
406094,1.6458549999999998,-1.211286,-0.970679,-0.195338,-0.131107,-0.14122,0.0,13.0,70.0,180.0,35.0,1.0
406095,1.579112,-1.221241,-1.046501,0.023071,-0.119762,-0.242014,0.0,13.0,70.0,180.0,35.0,1.0
406096,1.486387,-1.225287,-1.130056,0.053979,-0.129486,-0.087383,0.0,13.0,70.0,180.0,35.0,1.0
406097,1.378629,-1.221464,-1.211149,0.046415,-0.020916,0.090638,0.0,13.0,70.0,180.0,35.0,1.0
406098,1.279198,-1.211358,-1.267104,-0.043885,0.091402,0.280031,0.0,13.0,70.0,180.0,35.0,1.0
406099,1.221701,-1.202037,-1.2787540000000002,-0.125948,0.129343,0.4276,0.0,13.0,70.0,180.0,35.0,1.0
406100,1.205141,-1.195653,-1.271959,-0.14113299999999998,0.199718,0.450013,0.0,13.0,70.0,180.0,35.0,1.0
406101,1.204902,-1.191901,-1.27309,-0.147335,0.229541,0.270847,0.0,13.0,70.0,180.0,35.0,1.0
406102,1.209309,-1.18929,-1.270722,-0.213964,0.230739,0.030801,0.0,13.0,70.0,180.0,35.0,1.0
406103,1.2117870000000002,-1.188177,-1.250092,-0.365479,0.157881,-0.097523,0.0,13.0,70.0,180.0,35.0,1.0
406104,1.205329,-1.189082,-1.21874,-0.4245390000000001,0.234204,0.075589,0.0,13.0,70.0,180.0,35.0,1.0
406105,1.206626,-1.193646,-1.183429,-0.258365,0.500046,0.289799,0.0,13.0,70.0,180.0,35.0,1.0
406106,1.24223,-1.203616,-1.135885,-0.216901,0.460379,0.289667,0.0,13.0,70.0,180.0,35.0,1.0
406107,1.322321,-1.22059,-1.055703,-0.27161,0.414595,0.205255,0.0,13.0,70.0,180.0,35.0,1.0
406108,1.469878,-1.242358,-0.896526,-0.361083,0.19452,0.345913,0.0,13.0,70.0,180.0,35.0,1.0
406109,1.699026,-1.253228,-0.623698,-0.302765,0.036956,0.35588200000000003,0.0,13.0,70.0,180.0,35.0,1.0
406110,1.93469,-1.243746,-0.342358,-0.051374,0.046338,0.020092,0.0,13.0,70.0,180.0,35.0,1.0
406111,2.138427,-1.220823,-0.128412,0.171562,0.202906,-0.1351,0.0,13.0,70.0,180.0,35.0,1.0
406112,2.319128,-1.190475,0.026091000000000003,0.035901,0.297254,-0.461262,0.0,13.0,70.0,180.0,35.0,1.0
406113,2.45391,-1.16612,0.148195,-0.227666,0.559164,-0.815557,0.0,13.0,70.0,180.0,35.0,1.0
406114,2.5231470000000003,-1.163767,0.257123,-0.343107,0.871525,-0.371461,0.0,13.0,70.0,180.0,35.0,1.0
406115,2.610749,-1.164324,0.405311,-0.389171,0.804074,-0.115785,0.0,13.0,70.0,180.0,35.0,1.0
406116,2.724677,-1.158859,0.5734600000000001,-0.282585,0.5898939999999999,-0.331176,0.0,13.0,70.0,180.0,35.0,1.0
406117,2.818832,-1.145741,0.728955,0.089295,0.222865,-0.630792,0.0,13.0,70.0,180.0,35.0,1.0
406118,2.898728,-1.12661,0.8756709999999999,0.176062,0.15421400000000002,-0.699002,0.0,13.0,70.0,180.0,35.0,1.0
406119,2.9516720000000003,-1.106397,1.003181,0.221707,-0.258303,-0.419232,0.0,13.0,70.0,180.0,35.0,1.0
406120,2.98325,-1.092087,1.10752,0.247237,-0.265535,-0.366918,0.0,13.0,70.0,180.0,35.0,1.0
406121,3.006846,-1.086202,1.194231,0.232325,-0.221168,-0.34874,0.0,13.0,70.0,180.0,35.0,1.0
406122,3.019653,-1.084898,1.265732,0.126743,-0.161615,-0.394563,0.0,13.0,70.0,180.0,35.0,1.0
406123,3.018225,-1.084435,1.321864,0.112069,-0.230948,-0.419682,0.0,13.0,70.0,180.0,35.0,1.0
406124,3.006476,-1.085404,1.362188,0.146595,-0.361192,-0.383045,0.0,13.0,70.0,180.0,35.0,1.0
406125,2.99535,-1.091748,1.391262,0.163209,-0.427717,-0.258075,0.0,13.0,70.0,180.0,35.0,1.0
406126,2.984253,-1.104252,1.408331,0.17382899999999998,-0.4421390000000001,-0.231292,0.0,13.0,70.0,180.0,35.0,1.0
406127,2.972439,-1.121036,1.413278,0.168434,-0.464852,-0.202223,0.0,13.0,70.0,180.0,35.0,1.0
406128,2.956288,-1.138601,1.408157,-0.031855,-0.395673,-0.204904,0.0,13.0,70.0,180.0,35.0,1.0
406129,2.931877,-1.154491,1.39478,-0.06485199999999999,-0.415764,-0.186414,0.0,13.0,70.0,180.0,35.0,1.0
406130,2.896305,-1.165458,1.375973,-0.078819,-0.444497,-0.167207,0.0,13.0,70.0,180.0,35.0,1.0
406131,2.851497,-1.171401,1.353406,-0.023019,-0.486116,-0.110204,0.0,13.0,70.0,180.0,35.0,1.0
406132,2.8052580000000003,-1.177215,1.330934,-0.046227,-0.439395,-0.025704,0.0,13.0,70.0,180.0,35.0,1.0
406133,2.773539,-1.190206,1.320618,-0.191712,-0.201593,0.091066,0.0,13.0,70.0,180.0,35.0,1.0
406134,2.770566,-1.212514,1.331608,-0.33234,0.207085,0.22335500000000005,0.0,13.0,70.0,180.0,35.0,1.0
406135,2.789666,-1.2396280000000002,1.356103,-0.556354,0.391556,0.214362,0.0,13.0,70.0,180.0,35.0,1.0
406136,2.804491,-1.264558,1.373688,-0.495509,0.119371,0.135726,0.0,13.0,70.0,180.0,35.0,1.0
406137,2.800878,-1.289181,1.362681,-0.231063,-0.156546,0.031469,0.0,13.0,70.0,180.0,35.0,1.0
406138,2.749427,-1.31742,1.295104,0.004905,-0.307305,-0.08587,0.0,13.0,70.0,180.0,35.0,1.0
406139,2.647914,-1.341427,1.159904,0.142171,-0.091867,-0.20079,0.0,13.0,70.0,180.0,35.0,1.0
406140,2.485739,-1.3452620000000002,0.949504,0.556453,0.590175,-0.565928,0.0,13.0,70.0,180.0,35.0,1.0
406141,2.375859,-1.320739,0.8616530000000001,1.2364879999999998,0.775853,-0.533043,0.0,13.0,70.0,180.0,35.0,1.0
406142,2.316634,-1.284741,0.91146,0.97028,0.709917,0.268594,0.0,13.0,70.0,180.0,35.0,1.0
406143,2.308925,-1.22391,0.997948,0.444821,1.109216,0.93786,0.0,13.0,70.0,180.0,35.0,1.0
406144,2.380008,-1.2025549999999998,1.059098,-0.446144,-0.48092,-0.303313,0.0,13.0,70.0,180.0,35.0,1.0
406145,2.464127,-1.200823,1.08074,-0.478909,-0.4394020000000001,-0.47653,0.0,13.0,70.0,180.0,35.0,1.0
406146,2.492532,-1.193344,1.093132,-0.480213,0.254353,-1.150831,0.0,13.0,70.0,180.0,35.0,1.0
406147,2.425754,-1.196228,1.088954,-0.174793,0.914046,-0.903748,0.0,13.0,70.0,180.0,35.0,1.0
406148,2.316828,-1.227565,1.055878,-0.053692,0.392007,-0.022541,0.0,13.0,70.0,180.0,35.0,1.0
406149,2.273291,-1.247613,1.035398,0.215466,-0.095904,0.935366,0.0,13.0,70.0,180.0,35.0,1.0
406150,2.269719,-1.261477,1.018874,0.109877,-0.14619,0.148233,0.0,13.0,70.0,180.0,35.0,1.0
406151,2.239188,-1.281187,0.967099,0.040753,-0.157818,-0.132132,0.0,13.0,70.0,180.0,35.0,1.0
406152,2.210915,-1.294575,0.921614,0.003792,-0.275249,-0.144276,0.0,13.0,70.0,180.0,35.0,1.0
406153,2.189068,-1.2970270000000002,0.8945719999999999,-0.010074,-0.395147,0.010209,0.0,13.0,70.0,180.0,35.0,1.0
406154,2.164785,-1.293584,0.8780680000000001,-0.051229,-0.313964,0.17856,0.0,13.0,70.0,180.0,35.0,1.0
406155,2.144939,-1.288192,0.8681030000000001,-0.162441,-0.21665,0.265832,0.0,13.0,70.0,180.0,35.0,1.0
406156,2.133741,-1.286616,0.8576379999999999,-0.295026,-0.178398,0.274064,0.0,13.0,70.0,180.0,35.0,1.0
406157,2.137005,-1.288761,0.851985,-0.324658,-0.195095,0.277036,0.0,13.0,70.0,180.0,35.0,1.0
406158,2.154351,-1.291504,0.855698,-0.323252,-0.205819,0.265922,0.0,13.0,70.0,180.0,35.0,1.0
406159,2.188736,-1.292995,0.876642,-0.26454,-0.135916,0.294655,0.0,13.0,70.0,180.0,35.0,1.0
406160,2.261989,-1.289368,0.93737,-0.204171,-0.140622,0.280559,0.0,13.0,70.0,180.0,35.0,1.0
406161,2.360963,-1.275644,1.03201,-0.127905,-0.206071,0.319459,0.0,13.0,70.0,180.0,35.0,1.0
406162,2.4802470000000003,-1.249364,1.138203,-0.018679,0.053978,0.267729,0.0,13.0,70.0,180.0,35.0,1.0
406163,2.600552,-1.20541,1.244499,-0.0058460000000000005,0.265889,0.051438,0.0,13.0,70.0,180.0,35.0,1.0
406164,2.686018,-1.139748,1.351459,0.158865,0.59344,-0.188241,0.0,13.0,70.0,180.0,35.0,1.0
406165,2.751941,-1.06815,1.453263,0.185929,0.766771,-0.250824,0.0,13.0,70.0,180.0,35.0,1.0
406166,2.801594,-1.013811,1.529989,0.108134,0.733316,-0.5606369999999999,0.0,13.0,70.0,180.0,35.0,1.0
406167,2.819232,-0.982078,1.576596,0.35899200000000003,0.115307,-0.087421,0.0,13.0,70.0,180.0,35.0,1.0
406168,2.830751,-0.964037,1.596595,0.394765,-0.065092,0.142927,0.0,13.0,70.0,180.0,35.0,1.0
406169,2.841213,-0.962104,1.605897,0.214681,-0.019707,-0.05089,0.0,13.0,70.0,180.0,35.0,1.0
406170,2.8362830000000003,-0.978364,1.5902969999999998,-0.001659,-0.17666099999999998,-0.08591599999999999,0.0,13.0,70.0,180.0,35.0,1.0
406171,2.822355,-1.011078,1.555507,0.090309,-0.222603,-0.242706,0.0,13.0,70.0,180.0,35.0,1.0
406172,2.792659,-1.058079,1.503364,0.12391,-0.22609,-0.329835,0.0,13.0,70.0,180.0,35.0,1.0
406173,2.728325,-1.114755,1.42451,0.132096,-0.244971,-0.386627,0.0,13.0,70.0,180.0,35.0,1.0
406174,2.625494,-1.169382,1.313615,0.111597,-0.25069400000000003,-0.380187,0.0,13.0,70.0,180.0,35.0,1.0
406175,2.48482,-1.213367,1.176019,0.086511,-0.131883,-0.36668,0.0,13.0,70.0,180.0,35.0,1.0
406176,2.306862,-1.246157,1.031103,-0.125687,-0.328961,-0.266086,0.0,13.0,70.0,180.0,35.0,1.0
406177,2.1030740000000003,-1.270413,0.9003329999999999,-0.435719,-0.649666,0.07239,0.0,13.0,70.0,180.0,35.0,1.0
406178,1.937978,-1.292524,0.8209059999999999,-0.8526799999999999,-0.6885979999999999,0.6333840000000001,0.0,13.0,70.0,180.0,35.0,1.0
406179,1.922555,-1.313778,0.8442379999999999,-1.144621,-0.484257,1.426837,0.0,13.0,70.0,180.0,35.0,1.0
406180,2.09721,-1.326537,0.968736,-0.707568,-0.70489,0.7539819999999999,0.0,13.0,70.0,180.0,35.0,1.0
406181,2.15889,-1.343828,0.981425,0.031151,-0.80257,-0.443104,0.0,13.0,70.0,180.0,35.0,1.0
406182,2.145393,-1.36016,0.939768,0.364139,-0.6084069999999999,-0.280672,0.0,13.0,70.0,180.0,35.0,1.0
406183,2.235619,-1.308412,1.109538,1.243919,1.519348,1.23462,0.0,13.0,70.0,180.0,35.0,1.0
406184,2.339548,-1.22448,1.3090389999999998,0.526072,1.742705,1.076238,0.0,13.0,70.0,180.0,35.0,1.0
406185,2.49988,-1.222142,1.390143,-0.214988,-0.21762,0.190745,0.0,13.0,70.0,180.0,35.0,1.0
406186,2.661852,-1.208167,1.473061,-0.479934,-0.621567,-0.390479,0.0,13.0,70.0,180.0,35.0,1.0
406187,2.76178,-1.163333,1.546187,-0.472847,-0.332985,0.317814,0.0,13.0,70.0,180.0,35.0,1.0
406188,2.832319,-1.091241,1.598487,-0.041965,1.2835,0.325339,0.0,13.0,70.0,180.0,35.0,1.0
406189,2.866132,-1.028088,1.6546900000000002,0.489351,2.11616,-0.970054,0.0,13.0,70.0,180.0,35.0,1.0
406190,2.91051,-0.981142,1.7069759999999998,0.98838,1.335691,-1.201952,0.0,13.0,70.0,180.0,35.0,1.0
406191,2.919858,-0.942329,1.7360080000000002,1.222865,-0.31092800000000004,0.160772,0.0,13.0,70.0,180.0,35.0,1.0
406192,2.925625,-0.936012,1.739119,0.463897,-0.74746,0.224728,0.0,13.0,70.0,180.0,35.0,1.0
406193,2.921687,-0.964356,1.6988009999999998,-0.029905,-0.528515,-0.3543,0.0,13.0,70.0,180.0,35.0,1.0
406194,2.898928,-1.009822,1.631772,-0.023573,-0.344494,-0.414189,0.0,13.0,70.0,180.0,35.0,1.0
406195,2.847714,-1.063994,1.563998,0.043315,0.086423,-0.465809,0.0,13.0,70.0,180.0,35.0,1.0
406196,2.7751080000000004,-1.124909,1.4979360000000002,-0.128137,-0.054221000000000005,-0.350022,0.0,13.0,70.0,180.0,35.0,1.0
406197,2.687431,-1.181882,1.429869,-0.399841,-0.5787479999999999,-0.233445,0.0,13.0,70.0,180.0,35.0,1.0
406198,2.587898,-1.224182,1.37044,-0.392073,-0.877067,-0.258058,0.0,13.0,70.0,180.0,35.0,1.0
406199,2.493162,-1.256685,1.340774,-0.558639,-0.825507,-0.4134350000000001,0.0,13.0,70.0,180.0,35.0,1.0
406200,2.524037,-1.287497,1.394339,-0.645088,-0.694574,0.08881599999999999,0.0,13.0,70.0,180.0,35.0,1.0
406201,2.682004,-1.286999,1.513869,-0.688718,-0.777046,1.326383,0.0,13.0,70.0,180.0,35.0,1.0
406202,2.623742,-1.287739,1.495391,0.017112,-0.653108,-0.40057,0.0,13.0,70.0,180.0,35.0,1.0
406203,2.561483,-1.259223,1.475429,0.27670500000000003,0.481436,1.374243,0.0,13.0,70.0,180.0,35.0,1.0
406204,2.563195,-1.188302,1.494611,0.601272,1.24101,-0.495447,0.0,13.0,70.0,180.0,35.0,1.0
406205,2.676788,-1.161334,1.5539,0.333127,-0.063529,-0.306228,0.0,13.0,70.0,180.0,35.0,1.0
406206,2.738019,-1.132397,1.57979,-0.070601,-1.093375,-0.529137,0.0,13.0,70.0,180.0,35.0,1.0
406207,2.768286,-1.113489,1.581236,-0.332061,-0.397458,0.815042,0.0,13.0,70.0,180.0,35.0,1.0
406208,2.850503,-1.087443,1.597351,-0.301137,0.160365,0.8774930000000001,0.0,13.0,70.0,180.0,35.0,1.0
406209,2.903451,-1.041384,1.621663,-0.1363,3.3146760000000004,-0.25752800000000003,0.0,13.0,70.0,180.0,35.0,1.0
406210,2.967085,-0.981911,1.691598,0.183746,2.47241,-0.907289,0.0,13.0,70.0,180.0,35.0,1.0
406211,2.977641,-0.915785,1.740389,0.7322529999999999,0.463688,-1.432009,0.0,13.0,70.0,180.0,35.0,1.0
406212,2.952426,-0.8774540000000001,1.7561669999999998,0.413085,-0.984355,0.32958000000000004,0.0,13.0,70.0,180.0,35.0,1.0
406213,2.942177,-0.8746219999999999,1.7491330000000005,0.234429,-0.378492,0.24025700000000005,0.0,13.0,70.0,180.0,35.0,1.0
406214,2.9510240000000003,-0.904463,1.733907,0.362244,0.14689000000000002,0.085007,0.0,13.0,70.0,180.0,35.0,1.0
406215,2.947647,-0.957099,1.698275,0.145873,-0.191151,-0.323413,0.0,13.0,70.0,180.0,35.0,1.0
406216,2.926918,-1.021877,1.64959,0.035715,-0.091813,-0.4855890000000001,0.0,13.0,70.0,180.0,35.0,1.0
406217,2.879603,-1.093691,1.594157,-0.031046,-0.098579,-0.477109,0.0,13.0,70.0,180.0,35.0,1.0
406218,2.793027,-1.16388,1.515435,-0.17941400000000002,-0.247844,-0.332732,0.0,13.0,70.0,180.0,35.0,1.0
406219,2.665744,-1.218972,1.4161629999999998,-0.17591500000000002,-0.463892,-0.339941,0.0,13.0,70.0,180.0,35.0,1.0
406220,2.499458,-1.261387,1.3158299999999998,-0.16796,-0.673125,-0.326182,0.0,13.0,70.0,180.0,35.0,1.0
406221,2.329612,-1.294652,1.2347549999999998,-0.5295880000000001,-0.8401200000000001,0.097512,0.0,13.0,70.0,180.0,35.0,1.0
406222,2.357852,-1.309924,1.284399,-1.0122,-0.357996,2.265882,0.0,13.0,70.0,180.0,35.0,1.0
406223,2.509736,-1.316556,1.346677,-0.29461,-0.5050560000000001,0.559958,0.0,13.0,70.0,180.0,35.0,1.0
406224,2.500161,-1.333037,1.3147799999999998,0.147635,-0.928793,-0.664358,0.0,13.0,70.0,180.0,35.0,1.0
