Timestamp,Milliseconds,Millibars
2019-10-27 16:07:37,82001,991.8533
2019-10-27 16:07:38,83000,991.8584
2019-10-27 16:07:39,84001,991.86523
2019-10-27 16:07:40,85000,991.8528
2019-10-27 16:07:41,86001,991.86304
2019-10-27 16:07:42,87000,991.86523
2019-10-27 16:07:43,88000,991.85425
2019-10-27 16:07:44,89000,991.8491
2019-10-27 16:07:45,90001,991.8689
2019-10-27 16:07:46,91000,991.85596
2019-10-27 16:07:47,92000,991.8662
2019-10-27 16:07:48,93000,991.8628
2019-10-27 16:07:49,94001,991.8562
2019-10-27 16:07:50,95000,991.8552
2019-10-27 16:07:51,96000,991.8513
2019-10-27 16:07:52,97000,991.84595
2019-10-27 16:07:53,98001,991.8535
2019-10-27 16:07:54,99000,991.8667
2019-10-27 16:07:55,100001,991.8506
2019-10-27 16:07:56,101000,991.855
2019-10-27 16:07:57,102000,991.854
2019-10-27 16:07:58,103000,991.8616
2019-10-27 16:07:59,104001,991.8479
2019-10-27 16:08:00,105000,991.85986
2019-10-27 16:08:01,106000,991.8594
2019-10-27 16:08:02,107001,991.8533
2019-10-27 16:08:03,108000,991.8479
2019-10-27 16:08:04,109000,991.8606
2019-10-27 16:08:05,110001,991.8535
2019-10-27 16:08:06,111000,991.8579
2019-10-27 16:08:07,112000,991.87354
2019-10-27 16:08:08,113000,991.853
2019-10-27 16:08:09,114001,991.85474
2019-10-27 16:08:10,115000,991.84766
2019-10-27 16:08:11,116000,991.8552
2019-10-27 16:08:12,117000,991.86816
2019-10-27 16:08:13,118001,991.84644
2019-10-27 16:08:14,119000,991.8428
2019-10-27 16:08:15,120000,991.85156
2019-10-27 16:08:16,121000,991.8528
2019-10-27 16:08:17,122001,991.8513
2019-10-27 16:08:18,123000,991.85034
2019-10-27 16:08:19,124000,991.83325
2019-10-27 16:08:20,125001,991.845
2019-10-27 16:08:21,126000,991.8357
2019-10-27 16:08:22,127001,991.8513
2019-10-27 16:08:23,128000,991.84375
2019-10-27 16:08:24,129000,991.8401
2019-10-27 16:08:25,130001,991.8386
2019-10-27 16:08:26,131000,991.83105
2019-10-27 16:08:27,132000,991.8301
2019-10-27 16:08:28,133001,991.8369
2019-10-27 16:08:29,134000,991.8428
2019-10-27 16:08:30,135000,991.8384
2019-10-27 16:08:31,136001,991.83496
2019-10-27 16:08:32,137000,991.83057
2019-10-27 16:08:33,138000,991.83887
2019-10-27 16:08:34,139000,991.82104
2019-10-27 16:08:35,140001,991.83105
2019-10-27 16:08:36,141000,991.8286
2019-10-27 16:08:37,142000,991.82666
2019-10-27 16:08:38,143000,991.83496
2019-10-27 16:08:39,144000,991.8374
2019-10-27 16:08:40,145001,991.8259
2019-10-27 16:08:41,146000,991.82715
2019-10-27 16:08:42,147001,991.82544
2019-10-27 16:08:43,148000,991.8362
2019-10-27 16:08:44,149000,991.8247
2019-10-27 16:08:45,150000,991.8384
2019-10-27 16:08:46,151001,991.8308
2019-10-27 16:08:47,152000,991.8286
2019-10-27 16:08:48,153001,991.8269
2019-10-27 16:08:49,154000,991.8174
2019-10-27 16:08:50,155000,991.8364
2019-10-27 16:08:51,156000,991.83057
2019-10-27 16:08:52,157001,991.8218
2019-10-27 16:08:53,158000,991.83496
2019-10-27 16:08:54,159000,991.8252
2019-10-27 16:08:55,160001,991.8296
2019-10-27 16:08:56,161000,991.8279
2019-10-27 16:08:57,162000,991.8247
2019-10-27 16:08:58,163001,991.82764
2019-10-27 16:08:59,164000,991.82764
2019-10-27 16:09:00,165000,991.83887
2019-10-27 16:09:01,166001,991.8313
2019-10-27 16:09:02,167000,991.8301
2019-10-27 16:09:03,168000,991.8391
2019-10-27 16:09:04,169001,991.8374
2019-10-27 16:09:05,170000,991.8242
2019-10-27 16:09:06,171000,991.8301
2019-10-27 16:09:07,172000,991.83374
2019-10-27 16:09:08,173001,991.8225
2019-10-27 16:09:09,174000,991.8196
2019-10-27 16:09:10,175000,991.834
2019-10-27 16:09:11,176001,991.8362
2019-10-27 16:09:12,177000,991.8423
2019-10-27 16:09:13,178001,991.8291
2019-10-27 16:09:14,179000,991.8259
2019-10-27 16:09:15,180001,991.8352
2019-10-27 16:09:16,181000,991.83716
2019-10-27 16:09:17,182001,991.8281
2019-10-27 16:09:18,183000,991.83374
2019-10-27 16:09:19,184001,991.83765
2019-10-27 16:09:20,185000,991.8325
2019-10-27 16:09:21,186000,991.84106
2019-10-27 16:09:22,187000,991.8342
2019-10-27 16:09:23,188001,991.8367
2019-10-27 16:09:24,189000,991.82837
2019-10-27 16:09:25,190000,991.84375
2019-10-27 16:09:26,191001,991.8474
2019-10-27 16:09:27,192000,991.8318
2019-10-27 16:09:28,193000,991.83887
2019-10-27 16:09:29,194000,991.843
2019-10-27 16:09:30,195001,991.83276
2019-10-27 16:09:31,196000,991.84546
2019-10-27 16:09:32,197000,991.85156
2019-10-27 16:09:33,198001,991.81934
2019-10-27 16:09:34,199000,991.82764
2019-10-27 16:09:35,200001,991.8457
2019-10-27 16:09:36,201000,991.84155
2019-10-27 16:09:37,202000,991.8384
2019-10-27 16:09:38,203000,991.8457
2019-10-27 16:09:39,204001,991.8462
2019-10-27 16:09:40,205000,991.84424
2019-10-27 16:09:41,206000,991.83936
2019-10-27 16:09:42,207001,991.83765
2019-10-27 16:09:43,208000,991.83545
2019-10-27 16:09:44,209000,991.83887
2019-10-27 16:09:45,210000,991.8352
2019-10-27 16:09:46,211001,991.84863
2019-10-27 16:09:47,212000,991.834
2019-10-27 16:09:48,213000,991.82935
2019-10-27 16:09:49,214000,991.8384
2019-10-27 16:09:50,215001,991.84595
2019-10-27 16:09:51,216000,991.8474
2019-10-27 16:09:52,217000,991.84106
2019-10-27 16:09:53,218000,991.8552
2019-10-27 16:09:54,219000,991.8496
2019-10-27 16:09:55,220000,991.8469
2019-10-27 16:09:56,221001,991.8352
2019-10-27 16:09:57,222000,991.84424
2019-10-27 16:09:58,223000,991.84326
2019-10-27 16:09:59,224001,991.8469
2019-10-27 16:10:00,225000,991.8496
2019-10-27 16:10:01,226000,991.8406
2019-10-27 16:10:02,227001,991.8694
2019-10-27 16:10:03,228000,991.85254
2019-10-27 16:10:04,229000,991.84546
2019-10-27 16:10:05,230000,991.84106
2019-10-27 16:10:06,231001,991.8489
2019-10-27 16:10:07,232000,991.84937
2019-10-27 16:10:08,233000,991.8623
2019-10-27 16:10:09,234001,991.8579
2019-10-27 16:10:10,235000,991.85767
2019-10-27 16:10:11,236000,991.8508
2019-10-27 16:10:12,237001,991.853
2019-10-27 16:10:13,238001,991.86914
2019-10-27 16:10:14,239000,991.85693
2019-10-27 16:10:15,240000,991.8479
2019-10-27 16:10:16,241000,991.8618
2019-10-27 16:10:17,242000,991.8606
2019-10-27 16:10:18,243001,991.8506
2019-10-27 16:10:19,244000,991.8611
2019-10-27 16:10:20,245000,991.8667
2019-10-27 16:10:21,246001,991.85645
2019-10-27 16:10:22,247000,991.8533
2019-10-27 16:10:23,248000,991.8701
2019-10-27 16:10:24,249001,991.86035
2019-10-27 16:10:25,250000,991.8804
2019-10-27 16:10:26,251000,991.87134
2019-10-27 16:10:27,252000,991.86816
2019-10-27 16:10:28,253001,991.87573
2019-10-27 16:10:29,254000,991.86743
2019-10-27 16:10:30,255000,991.87256
2019-10-27 16:10:31,256000,991.865
2019-10-27 16:10:32,257001,991.8679
2019-10-27 16:10:33,258000,991.88306
2019-10-27 16:10:34,259000,991.8677
2019-10-27 16:10:35,260000,991.8723
2019-10-27 16:10:36,261001,991.86694
2019-10-27 16:10:37,262000,991.8696
2019-10-27 16:10:38,263001,991.8613
2019-10-27 16:10:39,264000,991.8616
2019-10-27 16:10:40,265000,991.88257
2019-10-27 16:10:41,266000,991.8645
2019-10-27 16:10:42,267000,991.8799
2019-10-27 16:10:43,268001,991.8579
2019-10-27 16:10:44,269001,991.87476
2019-10-27 16:10:45,270001,991.85815
2019-10-27 16:10:46,271000,991.87036
2019-10-27 16:10:47,272000,991.87305
2019-10-27 16:10:48,273000,991.8601
2019-10-27 16:10:49,274001,991.8623
2019-10-27 16:10:50,275000,991.85254
2019-10-27 16:10:51,276000,991.85913
2019-10-27 16:10:52,277000,991.86646
2019-10-27 16:10:53,278001,991.8618
2019-10-27 16:10:54,279000,991.8579
2019-10-27 16:10:55,280000,991.8723
2019-10-27 16:10:56,281001,991.8552
2019-10-27 16:10:57,282000,991.85376
2019-10-27 16:10:58,283001,991.8572
2019-10-27 16:10:59,284000,991.8638
2019-10-27 16:11:00,285000,991.85767
2019-10-27 16:11:01,286001,991.85864
2019-10-27 16:11:02,287000,991.85474
2019-10-27 16:11:03,288000,991.85986
2019-10-27 16:11:04,289001,991.8533
2019-10-27 16:11:05,290000,991.84863
2019-10-27 16:11:06,291000,991.86035
2019-10-27 16:11:07,292001,991.8611
2019-10-27 16:11:08,293000,991.86206
2019-10-27 16:11:09,294001,991.855
2019-10-27 16:11:10,295000,991.84814
2019-10-27 16:11:11,296001,991.85767
2019-10-27 16:11:12,297000,991.8574
2019-10-27 16:11:13,298000,991.8579
2019-10-27 16:11:14,299000,991.8611
2019-10-27 16:11:15,300001,991.83765
2019-10-27 16:11:16,301000,991.8533
2019-10-27 16:11:17,302000,991.8606
2019-10-27 16:11:18,303002,991.8594
2019-10-27 16:11:19,304000,991.85645
2019-10-27 16:11:20,305000,991.8462
2019-10-27 16:11:21,306001,991.85693
2019-10-27 16:11:22,307000,991.86914
2019-10-27 16:11:23,308000,991.85645
2019-10-27 16:11:24,309001,991.8684
2019-10-27 16:11:25,310000,991.85547
2019-10-27 16:11:26,311000,991.85913
2019-10-27 16:11:27,312001,991.86523
2019-10-27 16:11:28,313000,991.8511
2019-10-27 16:11:29,314002,991.8738
2019-10-27 16:11:30,315000,991.8533
2019-10-27 16:11:31,316001,991.8694
2019-10-27 16:11:32,317000,991.8645
2019-10-27 16:11:33,318001,991.8699
2019-10-27 16:11:34,319000,991.8635
2019-10-27 16:11:35,320000,991.87354
2019-10-27 16:11:36,321000,991.8694
2019-10-27 16:11:37,322001,991.8645
2019-10-27 16:11:38,323000,991.8794
2019-10-27 16:11:39,324000,991.8552
2019-10-27 16:11:40,325000,991.8645
2019-10-27 16:11:41,326001,991.8728
2019-10-27 16:11:42,327000,991.87646
2019-10-27 16:11:43,328001,991.86914
2019-10-27 16:11:44,329000,991.87427
2019-10-27 16:11:45,330000,991.88135
2019-10-27 16:11:46,331000,991.8843
2019-10-27 16:11:47,332001,991.88086
2019-10-27 16:11:48,333000,991.8838
2019-10-27 16:11:49,334000,991.88574
2019-10-27 16:11:50,335000,991.8887
2019-10-27 16:11:51,336001,991.87354
2019-10-27 16:11:52,337000,991.87476
2019-10-27 16:11:53,338000,991.89575
2019-10-27 16:11:54,339000,991.8718
2019-10-27 16:11:55,340000,991.8821
2019-10-27 16:11:56,341001,991.8823
2019-10-27 16:11:57,342000,991.8789
2019-10-27 16:11:58,343000,991.88135
2019-10-27 16:11:59,344001,991.8801
2019-10-27 16:12:00,345000,991.8684
2019-10-27 16:12:01,346000,991.8884
2019-10-27 16:12:02,347001,991.88086
2019-10-27 16:12:03,348000,991.88354
2019-10-27 16:12:04,349000,991.86597
2019-10-27 16:12:05,350000,991.8716
2019-10-27 16:12:06,351001,991.8772
2019-10-27 16:12:07,352000,991.88477
2019-10-27 16:12:08,353000,991.88257
2019-10-27 16:12:09,354000,991.8733
2019-10-27 16:12:10,355000,991.89185
2019-10-27 16:12:11,356001,991.8718
2019-10-27 16:12:12,357000,991.87354
2019-10-27 16:12:13,358000,991.87964
2019-10-27 16:12:14,359001,991.85815
2019-10-27 16:12:15,360000,991.89087
2019-10-27 16:12:16,361000,991.8777
2019-10-27 16:12:17,362001,991.87646
2019-10-27 16:12:18,363000,991.88257
2019-10-27 16:12:19,364000,991.87036
2019-10-27 16:12:20,365001,991.8833
2019-10-27 16:12:21,366000,991.8772
2019-10-27 16:12:22,367001,991.865
2019-10-27 16:12:23,368000,991.87036
2019-10-27 16:12:24,369000,991.87476
2019-10-27 16:12:25,370000,991.87524
2019-10-27 16:12:26,371000,991.8772
2019-10-27 16:12:27,372001,991.87427
2019-10-27 16:12:28,373001,991.8684
2019-10-27 16:12:29,374000,991.88257
2019-10-27 16:12:30,375001,991.8601
2019-10-27 16:12:31,376000,991.86816
2019-10-27 16:12:32,377000,991.8772
2019-10-27 16:12:33,378001,991.8579
2019-10-27 16:12:34,379000,991.874
2019-10-27 16:12:35,380000,991.8821
2019-10-27 16:12:36,381001,991.8887
2019-10-27 16:12:37,382000,991.88354
2019-10-27 16:12:38,383000,991.88403
2019-10-27 16:12:39,384000,991.8926
2019-10-27 16:12:40,385001,991.89185
2019-10-27 16:12:41,386000,991.8877
2019-10-27 16:12:42,387000,991.9026
2019-10-27 16:12:43,388000,991.895
2019-10-27 16:12:44,389001,991.8843
2019-10-27 16:12:45,390000,991.8992
2019-10-27 16:12:46,391000,991.897
2019-10-27 16:12:47,392000,991.9131
2019-10-27 16:12:48,393001,991.90234
2019-10-27 16:12:49,394000,991.89624
2019-10-27 16:12:50,395000,991.8928
2019-10-27 16:12:51,396000,991.90137
2019-10-27 16:12:52,397000,991.88403
2019-10-27 16:12:53,398001,991.88574
2019-10-27 16:12:54,399000,991.89087
2019-10-27 16:12:55,400000,991.89795
2019-10-27 16:12:56,401000,991.88184
2019-10-27 16:12:57,402000,991.8843
2019-10-27 16:12:58,403001,991.89575
2019-10-27 16:12:59,404000,991.8992
2019-10-27 16:13:00,405000,991.90234
2019-10-27 16:13:01,406001,991.9021
2019-10-27 16:13:02,407000,991.9053
2019-10-27 16:13:03,408000,991.8982
2019-10-27 16:13:04,409000,991.8943
2019-10-27 16:13:05,410000,991.8987
2019-10-27 16:13:06,411001,991.90356
2019-10-27 16:13:07,412000,991.9004
2019-10-27 16:13:08,413001,991.90796
2019-10-27 16:13:09,414000,991.8889
2019-10-27 16:13:10,415000,991.9038
2019-10-27 16:13:11,416000,991.8977
2019-10-27 16:13:12,417001,991.8955
2019-10-27 16:13:13,418000,991.90674
2019-10-27 16:13:14,419000,991.916
2019-10-27 16:13:15,420000,991.90356
2019-10-27 16:13:16,421000,991.90625
2019-10-27 16:13:17,422001,991.9114
2019-10-27 16:13:18,423000,991.92114
2019-10-27 16:13:19,424000,991.9248
2019-10-27 16:13:20,425000,991.92847
2019-10-27 16:13:21,426000,991.9226
2019-10-27 16:13:22,427001,991.9209
2019-10-27 16:13:23,428000,991.9287
2019-10-27 16:13:24,429000,991.9263
2019-10-27 16:13:25,430000,991.9302
2019-10-27 16:13:26,431001,991.93506
2019-10-27 16:13:27,432000,991.9426
2019-10-27 16:13:28,433000,991.93384
2019-10-27 16:13:29,434001,991.93945
2019-10-27 16:13:30,435000,991.93555
2019-10-27 16:13:31,436000,991.9519
2019-10-27 16:13:32,437001,991.938
2019-10-27 16:13:33,438000,991.95386
2019-10-27 16:13:34,439000,991.9419
2019-10-27 16:13:35,440000,991.9592
2019-10-27 16:13:36,441001,991.94604
2019-10-27 16:13:37,442000,991.9502
2019-10-27 16:13:38,443001,991.9673
2019-10-27 16:13:39,444000,991.9336
2019-10-27 16:13:40,445001,991.94336
2019-10-27 16:13:41,446000,991.93384
2019-10-27 16:13:42,447000,991.9253
2019-10-27 16:13:43,448001,991.91797
2019-10-27 16:13:44,449000,991.89844
2019-10-27 16:13:45,450000,991.8938
2019-10-27 16:13:46,451000,991.8933
2019-10-27 16:13:47,452001,991.8601
2019-10-27 16:13:48,453000,991.86035
2019-10-27 16:13:49,454000,991.8696
2019-10-27 16:13:50,455001,991.8623
2019-10-27 16:13:51,456000,991.8596
2019-10-27 16:13:52,457000,991.85474
2019-10-27 16:13:53,458001,991.86035
2019-10-27 16:13:54,459000,991.88477
2019-10-27 16:13:55,460001,991.8616
2019-10-27 16:13:56,461000,991.8799
2019-10-27 16:13:57,462000,991.8838
2019-10-27 16:13:58,463001,991.8894
2019-10-27 16:13:59,464000,991.89575
2019-10-27 16:14:00,465001,991.8965
2019-10-27 16:14:01,466000,991.8955
2019-10-27 16:14:02,467000,991.8887
2019-10-27 16:14:03,468000,991.9153
2019-10-27 16:14:04,469001,991.90454
2019-10-27 16:14:05,470000,991.89307
2019-10-27 16:14:06,471000,991.90015
2019-10-27 16:14:07,472001,991.8933
2019-10-27 16:14:08,473001,991.9099
2019-10-27 16:14:09,474001,991.8965
2019-10-27 16:14:10,475000,991.90234
2019-10-27 16:14:11,476000,991.8987
2019-10-27 16:14:12,477002,991.9009
2019-10-27 16:14:13,478000,991.90283
2019-10-27 16:14:14,479002,991.8916
2019-10-27 16:14:15,480000,991.8899
2019-10-27 16:14:16,481000,991.89087
2019-10-27 16:14:17,482000,991.8784
2019-10-27 16:14:18,483001,991.8999
2019-10-27 16:14:19,484000,991.8811
2019-10-27 16:14:20,485000,991.89624
2019-10-27 16:14:21,486000,991.8955
2019-10-27 16:14:22,487001,991.8982
2019-10-27 16:14:23,488000,991.8992
2019-10-27 16:14:24,489000,991.8801
2019-10-27 16:14:25,490001,991.8816
2019-10-27 16:14:26,491000,991.89795
2019-10-27 16:14:27,492000,991.90454
2019-10-27 16:14:28,493000,991.87964
2019-10-27 16:14:29,494001,991.8911
2019-10-27 16:14:30,495000,991.87915
2019-10-27 16:14:31,496000,991.875
2019-10-27 16:14:32,497000,991.88916
2019-10-27 16:14:33,498000,991.8965
2019-10-27 16:14:34,499000,991.8833
2019-10-27 16:14:35,500000,991.8823
2019-10-27 16:14:36,501001,991.87866
2019-10-27 16:14:37,502000,991.8672
2019-10-27 16:14:38,503001,991.886
2019-10-27 16:14:39,504000,991.8821
2019-10-27 16:14:40,505000,991.89087
2019-10-27 16:14:41,506000,991.8987
2019-10-27 16:14:42,507000,991.87573
2019-10-27 16:14:43,508001,991.8899
2019-10-27 16:14:44,509000,991.9075
2019-10-27 16:14:45,510000,991.89014
2019-10-27 16:14:46,511000,991.9021
2019-10-27 16:14:47,512001,991.89404
2019-10-27 16:14:48,513000,991.9121
2019-10-27 16:14:49,514000,991.895
2019-10-27 16:14:50,515001,991.88965
2019-10-27 16:14:51,516000,991.91846
2019-10-27 16:14:52,517000,991.91406
2019-10-27 16:14:53,518001,991.89746
2019-10-27 16:14:54,519000,991.9092
2019-10-27 16:14:55,520001,991.9099
2019-10-27 16:14:56,521000,991.895
2019-10-27 16:14:57,522000,991.906
2019-10-27 16:14:58,523001,991.89453
2019-10-27 16:14:59,524000,991.91626
2019-10-27 16:15:00,525001,991.92676
2019-10-27 16:15:01,526000,991.91504
2019-10-27 16:15:02,527000,991.9087
2019-10-27 16:15:03,528000,991.93384
2019-10-27 16:15:04,529001,991.9133
2019-10-27 16:15:05,530000,991.9365
2019-10-27 16:15:06,531000,991.91846
2019-10-27 16:15:07,532001,991.9165
2019-10-27 16:15:08,533001,991.9331
2019-10-27 16:15:09,534000,991.91504
2019-10-27 16:15:11,535040,991.9209
2019-10-27 16:15:11,536020,991.93604
2019-10-27 16:15:13,537040,991.9358
2019-10-27 16:15:14,538035,991.9392
2019-10-27 16:15:15,539027,991.9241
2019-10-27 16:15:16,540034,991.9199
2019-10-27 16:15:16,541002,991.92847
2019-10-27 16:15:18,542038,991.9258
2019-10-27 16:15:19,543039,991.92505
2019-10-27 16:15:20,544038,991.9331
2019-10-27 16:15:20,545020,991.92773
2019-10-27 16:15:22,546034,991.9187
2019-10-27 16:15:23,547034,991.91724
2019-10-27 16:15:24,548035,991.9197
2019-10-27 16:15:25,549038,991.9263
2019-10-27 16:15:26,550036,991.9148
2019-10-27 16:15:27,551039,991.93677
2019-10-27 16:15:28,552026,991.9197
2019-10-27 16:15:29,553040,991.9182
2019-10-27 16:15:30,554028,991.92725
2019-10-27 16:15:31,555033,991.927
2019-10-27 16:15:32,556025,991.91724
2019-10-27 16:15:33,557038,991.928
2019-10-27 16:15:34,558040,991.9236
2019-10-27 16:15:35,559036,991.92114
2019-10-27 16:15:36,560027,991.9253
2019-10-27 16:15:37,561039,991.9199
2019-10-27 16:15:38,562038,991.9253
2019-10-27 16:15:39,563036,991.92773
2019-10-27 16:15:40,564039,991.9265
2019-10-27 16:15:41,565038,991.9265
2019-10-27 16:15:42,566040,991.9265
2019-10-27 16:15:43,567039,991.9265
2019-10-27 16:15:44,568038,991.9265
2019-10-27 16:15:45,569037,991.9265
2019-10-27 16:15:45,570020,991.9265
2019-10-27 16:15:46,571024,991.9265
2019-10-27 16:15:48,572038,991.9265
2019-10-27 16:15:49,573033,991.9265
2019-10-27 16:15:50,574038,991.9265
2019-10-27 16:15:51,575032,991.9265
2019-10-27 16:15:52,576033,991.9265
2019-10-27 16:15:53,577039,991.9265
2019-10-27 16:15:54,578035,991.9265
2019-10-27 16:15:55,579033,991.9265
2019-10-27 16:15:56,580040,991.9265
2019-10-27 16:15:57,581038,991.9265
2019-10-27 16:15:58,582037,991.9265
2019-10-27 16:15:58,583015,991.9265
2019-10-27 16:16:00,584041,991.9265
2019-10-27 16:16:00,585023,991.9265
2019-10-27 16:16:01,586021,991.9265
2019-10-27 16:16:03,587038,991.9265
2019-10-27 16:16:04,588039,991.9265
2019-10-27 16:16:04,589014,991.9265
2019-10-27 16:16:05,590021,991.9265
2019-10-27 16:16:07,591040,991.9265
2019-10-27 16:16:08,592040,991.96875
2019-10-27 16:16:08,593000,991.9729
2019-10-27 16:16:09,594000,991.98267
2019-10-27 16:16:10,595001,991.96533
2019-10-27 16:16:11,596000,991.9614
2019-10-27 16:16:12,597000,991.959
2019-10-27 16:16:13,598000,991.95776
2019-10-27 16:16:14,599001,991.95703
2019-10-27 16:16:15,600001,991.9519
2019-10-27 16:16:16,601000,991.9573
2019-10-27 16:16:17,602000,991.9844
2019-10-27 16:16:18,603001,991.948
2019-10-27 16:16:19,604000,991.9468
2019-10-27 16:16:20,605000,991.94385
2019-10-27 16:16:21,606000,991.9453
2019-10-27 16:16:22,607001,991.92285
2019-10-27 16:16:23,608000,991.92896
2019-10-27 16:16:24,609000,991.9375
2019-10-27 16:16:25,610001,991.9226
2019-10-27 16:16:26,611000,991.9148
2019-10-27 16:16:27,612001,991.9238
2019-10-27 16:16:28,613000,991.9231
2019-10-27 16:16:29,614000,991.92114
2019-10-27 16:16:30,615001,991.9243
2019-10-27 16:16:31,616000,991.91626
2019-10-27 16:16:32,617001,991.92725
2019-10-27 16:16:33,618000,991.91797
2019-10-27 16:16:34,619000,991.9304
2019-10-27 16:16:35,620001,991.9275
2019-10-27 16:16:36,621000,991.93994
2019-10-27 16:16:37,622000,991.9358
2019-10-27 16:16:38,623000,991.9248
2019-10-27 16:16:39,624001,991.9404
2019-10-27 16:16:40,625000,991.93677
2019-10-27 16:16:41,626000,991.92505
2019-10-27 16:16:42,627001,991.9441
2019-10-27 16:16:43,628000,991.94385
2019-10-27 16:16:44,629001,991.93555
2019-10-27 16:16:45,630000,991.93677
2019-10-27 16:16:46,631000,991.95044
2019-10-27 16:16:47,632000,991.9358
2019-10-27 16:16:48,633001,991.9429
2019-10-27 16:16:49,634000,991.938
2019-10-27 16:16:50,635002,991.96045
2019-10-27 16:16:51,636000,991.96875
2019-10-27 16:16:52,637000,991.96533
2019-10-27 16:16:53,638000,991.9568
2019-10-27 16:16:54,639000,991.97437
2019-10-27 16:16:55,640001,991.9675
2019-10-27 16:16:56,641000,991.9719
2019-10-27 16:16:57,642000,991.97217
2019-10-27 16:16:58,643000,991.97266
2019-10-27 16:16:59,644001,991.9773
2019-10-27 16:17:00,645000,991.9641
2019-10-27 16:17:01,646000,991.9829
2019-10-27 16:17:02,647001,991.9712
2019-10-27 16:17:03,648000,991.96875
2019-10-27 16:17:04,649000,991.99
2019-10-27 16:17:05,650000,991.98193
2019-10-27 16:17:06,651001,991.9844
2019-10-27 16:17:07,652000,991.99536
2019-10-27 16:17:08,653000,991.98486
2019-10-27 16:17:09,654000,991.9812
2019-10-27 16:17:10,655001,991.978
2019-10-27 16:17:11,656000,991.979
2019-10-27 16:17:12,657000,991.9783
2019-10-27 16:17:13,658000,991.9724
2019-10-27 16:17:14,659000,991.9773
2019-10-27 16:17:15,660001,991.9697
2019-10-27 16:17:16,661000,991.96216
2019-10-27 16:17:17,662000,991.9607
2019-10-27 16:17:18,663001,991.958
2019-10-27 16:17:19,664000,991.97
2019-10-27 16:17:20,665000,991.9529
