Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-10-26 22:36:07,32000,25.0899867,121.5217236,21.80000114440918
2019-10-26 22:36:08,33000,25.0899867,121.5217236,21.80000114440918
2019-10-26 22:36:09,34001,25.0899867,121.5217236,21.80000114440918
2019-10-26 22:36:10,35000,25.0899867,121.5217236,21.80000114440918
2019-10-26 22:36:11,36000,25.0899867,121.5217236,21.80000114440918
2019-10-26 22:36:12,37000,25.0899968,121.5217202,21.80000114440918
2019-10-26 22:36:13,38000,25.0899968,121.5217202,21.80000114440918
2019-10-26 22:36:14,39001,25.0899968,121.5217202,21.80000114440918
2019-10-26 22:36:15,40000,25.0899968,121.5217202,21.80000114440918
2019-10-26 22:36:16,41000,25.0899968,121.5217202,21.80000114440918
2019-10-26 22:36:17,42000,25.0900041,121.5217188,21.80000114440918
2019-10-26 22:36:18,43001,25.0900041,121.5217188,21.80000114440918
2019-10-26 22:36:19,44000,25.0900041,121.5217188,21.80000114440918
2019-10-26 22:36:20,45000,25.0900041,121.5217188,21.80000114440918
2019-10-26 22:36:21,46001,25.0900041,121.5217188,21.80000114440918
2019-10-26 22:36:22,47000,25.090008,121.5217138,21.80000114440918
2019-10-26 22:36:23,48001,25.090008,121.5217138,21.80000114440918
2019-10-26 22:36:24,49000,25.090008,121.5217138,21.80000114440918
2019-10-26 22:36:25,50000,25.090008,121.5217138,21.80000114440918
2019-10-26 22:36:26,51000,25.090008,121.5217138,21.80000114440918
2019-10-26 22:36:27,52000,25.0899976,121.5217177,21.80000114440918
2019-10-26 22:36:28,53001,25.0899976,121.5217177,21.80000114440918
2019-10-26 22:36:29,54000,25.0899976,121.5217177,21.80000114440918
2019-10-26 22:36:30,55000,25.0899976,121.5217177,21.80000114440918
2019-10-26 22:36:31,56001,25.0899976,121.5217177,21.80000114440918
2019-10-26 22:36:32,57000,25.0899978,121.521726,21.80000114440918
2019-10-26 22:36:33,58000,25.0899978,121.521726,21.80000114440918
2019-10-26 22:36:34,59001,25.0899978,121.521726,21.80000114440918
2019-10-26 22:36:35,60000,25.0899978,121.521726,21.80000114440918
2019-10-26 22:36:36,61000,25.0900204,121.5217297,21.80000114440918
2019-10-26 22:36:37,62000,25.0900204,121.5217297,21.80000114440918
2019-10-26 22:36:38,63001,25.0900204,121.5217297,21.80000114440918
2019-10-26 22:36:39,64000,25.0900204,121.5217297,21.80000114440918
2019-10-26 22:36:40,65000,25.0900204,121.5217297,21.80000114440918
2019-10-26 22:36:41,66000,25.0900277,121.5217206,21.80000114440918
2019-10-26 22:36:42,67001,25.0900277,121.5217206,21.80000114440918
2019-10-26 22:36:43,68000,25.0900277,121.5217206,21.80000114440918
2019-10-26 22:36:44,69000,25.0900277,121.5217206,21.80000114440918
2019-10-26 22:36:45,70000,25.0900277,121.5217206,21.80000114440918
2019-10-26 22:36:46,71001,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:47,72000,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:48,73000,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:49,74000,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:50,75001,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:51,76000,25.0900222,121.5217274,21.80000114440918
2019-10-26 22:36:52,77001,25.0900265,121.5217275,21.80000114440918
2019-10-26 22:36:53,78001,25.0900265,121.5217275,21.80000114440918
2019-10-26 22:36:54,79000,25.0900265,121.5217275,21.80000114440918
2019-10-26 22:36:55,80000,25.0900265,121.5217275,21.80000114440918
2019-10-26 22:36:56,81000,25.0900265,121.5217275,21.80000114440918
2019-10-26 22:36:57,82001,25.0900283,121.5217269,21.80000114440918
2019-10-26 22:36:58,83000,25.0900283,121.5217269,21.80000114440918
2019-10-26 22:36:59,84001,25.0900283,121.5217269,21.80000114440918
2019-10-26 22:37:00,85001,25.0900283,121.5217269,21.80000114440918
2019-10-26 22:37:01,86000,25.0900283,121.5217269,21.80000114440918
2019-10-26 22:37:02,87000,25.0900278,121.5217268,21.80000114440918
2019-10-26 22:37:03,88001,25.0900278,121.5217268,21.80000114440918
2019-10-26 22:37:04,89000,25.0900278,121.5217268,21.80000114440918
2019-10-26 22:37:05,90000,25.0900278,121.5217268,21.80000114440918
2019-10-26 22:37:06,91000,25.0900278,121.5217268,21.80000114440918
2019-10-26 22:37:07,92000,25.0900379,121.5217214,21.80000114440918
2019-10-26 22:37:08,93001,25.0900379,121.5217214,21.80000114440918
2019-10-26 22:37:09,94001,25.0900379,121.5217214,21.80000114440918
2019-10-26 22:37:10,95001,25.0900379,121.5217214,21.80000114440918
2019-10-26 22:37:11,96000,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:12,97000,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:13,98000,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:14,99000,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:15,100001,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:16,101000,25.0900578,121.5217429,21.80000114440918
2019-10-26 22:37:17,102000,25.0900223,121.5217256,21.80000114440918
2019-10-26 22:37:18,103001,25.0900223,121.5217256,21.80000114440918
2019-10-26 22:37:19,104000,25.0900223,121.5217256,21.80000114440918
2019-10-26 22:37:20,105000,25.0900223,121.5217256,21.80000114440918
2019-10-26 22:37:21,106001,25.0900223,121.5217256,21.80000114440918
2019-10-26 22:37:22,107001,25.089978,121.5217077,21.80000114440918
2019-10-26 22:37:23,108000,25.089978,121.5217077,21.80000114440918
2019-10-26 22:37:24,109000,25.089978,121.5217077,21.80000114440918
2019-10-26 22:37:25,110000,25.089978,121.5217077,21.80000114440918
2019-10-26 22:37:26,111001,25.089978,121.5217077,21.80000114440918
2019-10-26 22:37:27,112000,25.0899969,121.5216847,26.30000114440918
2019-10-26 22:37:28,113000,25.0899969,121.5216847,26.30000114440918
2019-10-26 22:37:29,114000,25.0899969,121.5216847,26.30000114440918
2019-10-26 22:37:30,115000,25.0899969,121.5216847,26.30000114440918
2019-10-26 22:37:31,116001,25.0899969,121.5216847,26.30000114440918
2019-10-26 22:37:32,117000,25.0899807,121.5216999,26.30000114440918
2019-10-26 22:37:33,118000,25.0899807,121.5216999,26.30000114440918
2019-10-26 22:37:34,119000,25.0899807,121.5216999,26.30000114440918
2019-10-26 22:37:35,120001,25.0899807,121.5216999,26.30000114440918
2019-10-26 22:37:36,121000,25.0899807,121.5216999,26.30000114440918
2019-10-26 22:37:37,122000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:38,123001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:39,124000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:40,125000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:41,126001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:42,127000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:43,128001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:44,129001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:45,130000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:46,131000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:47,132000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:48,133000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:49,134001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:50,135000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:51,136000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:52,137000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:53,138000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:54,139001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:55,140000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:56,141000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:57,142000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:58,143001,25.0900014,121.521728,26.30000114440918
2019-10-26 22:37:59,144000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:38:00,145000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:38:01,146000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:38:02,147000,25.0900014,121.521728,26.30000114440918
2019-10-26 22:38:03,148001,25.0899887,121.5217141,26.30000114440918
2019-10-26 22:38:04,149000,25.0899713,121.521707,26.30000114440918
2019-10-26 22:38:05,150000,25.0899713,121.521707,26.30000114440918
2019-10-26 22:38:06,151000,25.0899713,121.521707,26.30000114440918
2019-10-26 22:38:07,152000,25.0899713,121.521707,26.30000114440918
2019-10-26 22:38:08,153001,25.0899713,121.521707,26.30000114440918
2019-10-26 22:38:09,154000,25.0899954,121.5216956,26.30000114440918
2019-10-26 22:38:10,155000,25.0900121,121.5216897,26.30000114440918
2019-10-26 22:38:11,156000,25.0900148,121.5216912,26.30000114440918
2019-10-26 22:38:12,157000,25.0900152,121.5216925,26.30000114440918
2019-10-26 22:38:13,158040,25.0900155,121.5216933,26.30000114440918
2019-10-26 22:38:14,159040,25.09001,121.521694,26.30000114440918
2019-10-26 22:38:15,160037,25.0900073,121.5216928,26.30000114440918
2019-10-26 22:38:16,161037,25.0900066,121.5216923,26.30000114440918
2019-10-26 22:38:17,162038,25.0900057,121.5216911,26.30000114440918
2019-10-26 22:38:18,163038,25.0900055,121.5216907,26.30000114440918
2019-10-26 22:38:19,164037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:20,165041,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:21,166039,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:22,167037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:23,168037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:24,169039,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:25,170037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:26,171037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:27,172040,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:28,173037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:29,174037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:30,175038,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:31,176037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:32,177039,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:33,178037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:34,179037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:35,180039,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:36,181038,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:37,182038,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:38,183037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:39,184037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:40,185037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:41,186037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:42,187038,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:43,188039,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:44,189037,25.0900052,121.5216905,26.30000114440918
2019-10-26 22:38:45,190039,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:46,191038,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:47,192037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:48,193040,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:49,194037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:50,195019,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:51,196037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:52,197037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:53,198037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:54,199040,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:55,200037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:56,201037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:57,202025,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:58,203039,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:38:59,204037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:00,205037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:01,206028,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:02,207040,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:03,208037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:04,209037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:05,210039,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:06,211037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:07,212028,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:08,213040,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:09,214037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:10,215039,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:11,216037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:12,217037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:13,218037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:14,219037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:15,220037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:16,221037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:17,222037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:18,223037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:19,224039,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:20,225037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:21,226037,25.0903045,121.5223179,22.200000762939453
2019-10-26 22:39:22,227038,25.0890814,121.5217999,22.200000762939453
2019-10-26 22:39:23,228038,25.0890816,121.5217999,22.200000762939453
2019-10-26 22:39:24,229037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:25,230037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:26,231038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:27,232040,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:28,233038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:29,234037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:30,235037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:31,236037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:32,237037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:33,238038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:34,239039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:35,240037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:36,241038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:37,242038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:38,243037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:39,244038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:40,245035,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:41,246038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:42,247038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:43,248051,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:44,249039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:45,250043,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:46,251040,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:47,252038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:48,253031,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:49,254037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:50,255038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:51,256038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:52,257037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:53,258039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:54,259038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:55,260037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:56,261035,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:57,262031,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:58,263038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:39:59,264038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:00,265037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:01,266041,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:02,267039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:03,268039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:04,269038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:05,270039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:06,271038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:07,272040,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:08,273037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:09,274037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:10,275038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:11,276039,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:12,277038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:13,278038,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:14,279037,25.0890817,121.5217999,22.200000762939453
2019-10-26 22:40:15,280037,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:16,281037,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:17,282040,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:18,283038,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:19,284037,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:20,285039,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:21,286037,25.0890807,121.5217663,41.808033372505705
2019-10-26 22:40:22,287038,25.0889855,121.5216866,42.10043829258011
2019-10-26 22:40:23,288037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:24,289038,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:25,290037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:26,291037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:27,292037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:28,293037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:29,294037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:30,295037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:31,296038,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:32,297038,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:33,298038,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:34,299037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:35,300039,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:36,301037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:37,302038,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:38,303037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:39,304037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:40,305037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:41,306037,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:42,307023,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:43,308039,25.088956,121.5216622,42.461593846429295
2019-10-26 22:40:44,309039,25.0878567,121.5220565,43.66709461091956
2019-10-26 22:40:45,310037,25.0878078,121.5220772,43.68118768295617
2019-10-26 22:40:46,311037,25.0878004,121.5220812,43.69071058137
2019-10-26 22:40:47,312037,25.0877995,121.5220818,43.69185027551864
2019-10-26 22:40:48,313037,25.0877908,121.5220833,43.693195216506794
2019-10-26 22:40:49,314025,25.087779,121.5220875,43.694690180836055
2019-10-26 22:40:50,315037,25.0877694,121.5220914,43.696334724850054
2019-10-26 22:40:51,316037,25.0877613,121.5220971,43.698098989305365
2019-10-26 22:40:52,317034,25.0877512,121.5221036,43.698098989305365
2019-10-26 22:40:53,318040,25.087747,121.5221068,43.69998540475781
2019-10-26 22:40:54,319039,25.0877361,121.5221129,43.703916634198116
2019-10-26 22:40:55,320037,25.0877301,121.5221158,43.703916634198116
2019-10-26 22:40:56,321037,25.0877215,121.5221198,22.399999618530273
2019-10-26 22:40:57,322037,25.0877124,121.522124,22.399999618530273
2019-10-26 22:40:58,323038,25.0877025,121.5221278,22.399999618530273
2019-10-26 22:40:59,324029,25.0876947,121.5221312,22.399999618530273
2019-10-26 22:41:00,325029,25.0876872,121.5221348,22.399999618530273
2019-10-26 22:41:01,326030,25.0876885,121.52214,20.700000762939453
2019-10-26 22:41:02,327031,25.0876981,121.5221464,20.700000762939453
2019-10-26 22:41:03,328031,25.087698,121.5221517,20.700000762939453
2019-10-26 22:41:04,329037,25.0876948,121.5221549,20.700000762939453
2019-10-26 22:41:05,330037,25.0876919,121.5221571,20.700000762939453
2019-10-26 22:41:06,331029,25.0876867,121.5221655,21.0
2019-10-26 22:41:07,332039,25.0876895,121.522169,21.0
2019-10-26 22:41:08,333038,25.0876937,121.5221742,21.0
2019-10-26 22:41:09,334040,25.0876917,121.5221787,21.0
2019-10-26 22:41:10,335037,25.0876863,121.5221837,21.0
2019-10-26 22:41:11,336039,25.0876859,121.5221917,21.0
2019-10-26 22:41:12,337037,25.0876906,121.5222015,21.0
2019-10-26 22:41:13,338037,25.0876901,121.5222089,21.0
2019-10-26 22:41:14,339032,25.0876865,121.5222156,21.0
2019-10-26 22:41:15,340037,25.0876835,121.5222185,21.0
2019-10-26 22:41:16,341038,25.0876799,121.522224,21.0
2019-10-26 22:41:17,342037,25.0876906,121.5222253,22.399999618530273
2019-10-26 22:41:18,343038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:19,344038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:20,345040,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:21,346041,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:22,347037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:23,348038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:24,349038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:25,350037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:26,351039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:27,352037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:28,353039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:29,354020,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:30,355040,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:31,356037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:32,357037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:33,358037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:34,359038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:35,360037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:36,361039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:37,362026,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:38,363037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:39,364040,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:40,365026,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:41,366039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:42,367037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:43,368037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:44,369037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:45,370038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:46,371037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:47,372037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:48,373039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:49,374014,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:50,375037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:51,376029,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:52,377030,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:53,378025,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:54,379038,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:55,380037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:56,381033,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:57,382034,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:58,383040,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:41:59,384037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:00,385031,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:01,386037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:02,387040,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:03,388037,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:04,389039,25.0876991,121.5222274,22.399999618530273
2019-10-26 22:42:05,390039,25.0876991,121.5222274,22.399999618530273
